w(95,4,3,546)
w(89,5,5,551)
r(96,0,5,551)
w(95,7,5,551)
w(95,8,5,551)
r(95,8,8,556)
w(97,1,8,556)
r(96,0,8,556)
r(96,0,8,556)
w(96,1,8,556)
r(97,1,8,556)
w(97,2,8,556)
w(96,4,9,559)
r(97,2,9,559)
w(97,4,9,559)
r(97,4,9,559)
w(96,5,9,559)
r(98,0,1,564)
w(98,1,1,564)
r(92,1,1,564)
w(96,6,1,564)
w(98,2,1,564)
r(98,2,1,564)
w(97,6,4,565)
w(97,7,4,565)
w(97,8,4,565)
r(98,0,4,565)
r(98,0,4,565)
r(98,0,4,565)
r(99,0,5,571)
r(99,0,5,571)
r(99,0,5,571)
w(96,7,5,571)
w(98,3,7,572)
r(98,3,7,572)
w(98,4,7,572)
w(98,5,7,572)
w(87,5,7,572)
w(99,1,8,574)
r(87,3,8,574)
r(89,5,8,574)
r(99,1,8,574)
r(99,1,8,574)
r(89,5,8,574)
r(96,6,8,574)
w(89,7,8,574)
w(99,4,2,579)
w(100,1,2,579)
w(99,5,2,579)
r(99,5,2,579)
r(99,5,2,579)
w(89,8,2,579)
w(100,2,2,579)
w(101,1,8,582)
r(102,0,8,582)
w(100,4,8,582)
w(102,1,8,582)
r(102,1,8,582)
w(101,2,8,582)
w(101,3,8,582)
r(101,3,8,582)
r(102,1,0,590)
w(100,5,0,590)
w(102,4,0,590)
w(100,6,0,590)
w(103,1,0,593)
r(104,0,0,593)
w(103,2,0,593)
w(103,3,0,593)
r(103,3,0,593)
r(103,3,4,599)
r(103,3,4,599)
r(103,3,4,599)
w(104,2,4,599)
w(104,3,4,599)
w(103,6,4,599)
w(104,5,0,601)
r(104,5,0,601)
w(104,6,0,601)
r(103,6,0,601)
w(92,4,0,601)
r(103,6,0,601)
r(102,4,0,601)
w(87,7,9,605)
r(102,4,9,605)
r(104,6,9,605)
w(105,1,9,605)
w(105,2,9,605)
w(105,3,9,605)
r(105,3,9,605)
r(105,3,0,609)
r(105,3,0,609)
r(105,3,0,609)
r(105,3,0,609)
w(105,7,0,609)
w(105,8,6,611)
r(107,0,6,611)
r(105,8,6,611)
r(105,8,6,611)
r(105,8,6,611)
r(105,8,6,611)
w(107,1,6,611)
r(107,1,6,611)
w(106,2,9,614)
r(105,8,9,614)
w(107,2,9,614)
w(107,3,9,614)
r(107,3,9,614)
w(107,4,9,614)
w(106,3,8,616)
w(106,4,8,616)
w(107,5,8,616)
r(87,7,8,616)
w(108,1,8,616)
r(108,1,7,621)
r(108,1,7,621)
w(106,5,7,621)
w(108,3,7,621)
r(108,3,4,628)
w(108,7,4,628)
r(107,5,4,628)
r(107,5,4,628)
r(87,7,4,628)
w(108,8,4,628)
r(107,5,4,628)
r(87,7,4,628)
r(110,0,2,629)
w(109,5,2,629)
w(109,6,2,629)
r(109,6,2,629)
w(110,1,2,629)
r(110,1,2,629)
r(109,6,2,629)
w(110,2,4,632)
r(110,2,4,632)
r(109,6,4,632)
w(109,7,4,632)
w(109,8,4,632)
r(111,0,6,635)
w(111,1,6,635)
r(111,1,6,635)
w(111,2,6,635)
r(111,2,6,635)
r(111,2,6,635)
r(87,7,6,635)
w(110,3,6,635)
w(111,8,7,641)
w(106,7,7,641)
w(92,6,7,641)
w(113,1,7,641)
r(110,3,7,641)
r(113,1,5,644)
w(106,8,5,644)
w(110,4,5,644)
w(113,6,5,644)
r(110,4,3,647)
r(110,4,3,647)
r(113,6,3,647)
r(113,6,3,647)
r(114,0,3,647)
r(110,4,3,647)
r(114,0,1,652)
r(115,0,1,652)
w(115,1,1,652)
w(115,2,1,652)
r(115,2,1,652)
w(115,3,1,652)
r(115,3,1,652)
r(115,0,6,653)
r(114,0,6,653)
r(115,0,6,653)
r(115,0,6,653)
r(115,0,6,653)
r(110,4,6,653)
r(115,0,6,653)
r(116,0,1,663)
w(116,1,1,663)
r(116,1,1,663)
r(92,6,1,663)
w(114,4,1,663)
w(117,1,1,663)
w(116,7,1,668)
r(116,7,1,668)
r(114,4,1,668)
r(116,7,1,668)
w(116,8,1,668)
r(116,8,1,668)
r(114,4,2,669)
r(116,1,2,669)
r(118,0,2,669)
w(117,2,2,669)
w(120,3,6,678)
r(120,3,6,678)
r(120,3,6,678)
r(120,3,6,678)
w(118,1,9,679)
w(118,2,9,679)
w(114,6,9,679)
w(118,3,9,679)
w(92,8,9,679)
w(118,4,9,679)
w(114,7,9,679)
w(114,8,9,679)
w(120,4,0,686)
r(120,4,0,686)
r(114,8,0,686)
w(120,5,0,686)
r(117,2,1,687)
w(121,1,1,687)
w(117,6,1,687)
r(121,1,1,687)
r(122,0,1,687)
w(112,5,1,687)
r(117,6,1,687)
w(117,7,7,691)
r(122,0,7,691)
w(117,8,7,691)
r(112,5,7,691)
r(122,0,9,694)
w(122,1,9,694)
r(121,1,9,694)
r(119,0,9,694)
r(121,1,9,694)
r(112,5,9,694)
r(122,1,9,694)
r(122,1,7,701)
w(121,4,7,701)
w(123,2,7,701)
w(122,8,7,701)
r(122,8,7,701)
r(122,8,7,701)
r(122,8,7,701)
w(125,3,4,709)
w(123,7,4,709)
r(121,4,4,709)
r(121,4,4,709)
w(125,4,4,709)
w(124,1,4,709)
r(125,4,4,709)
r(124,1,8,711)
r(123,7,8,711)
w(125,6,8,711)
r(123,7,8,711)
r(125,6,8,711)
r(123,7,5,715)
r(121,4,5,715)
r(125,6,5,715)
r(125,6,5,715)
r(127,0,5,715)
w(127,1,5,715)
w(124,2,7,716)
w(125,7,7,716)
w(119,4,7,716)
r(125,7,7,716)
w(123,8,7,716)
w(125,8,7,716)
w(121,6,7,716)
w(121,7,7,716)
w(127,2,6,718)
w(126,1,6,718)
w(127,3,6,718)
w(127,4,6,718)
r(127,4,6,718)
r(127,4,6,718)
w(127,5,6,718)
r(127,5,6,727)
w(126,4,6,727)
w(126,5,6,727)
w(126,6,6,727)
w(119,5,6,727)
r(126,6,6,727)
w(128,4,7,729)
r(130,0,7,729)
r(130,0,7,729)
w(129,4,7,729)
w(128,5,7,729)
w(129,5,9,732)
r(130,0,9,732)
w(129,6,9,732)
r(128,5,9,732)
r(130,0,9,732)
r(129,6,9,732)
r(129,6,9,732)
w(129,8,5,737)
w(119,6,5,737)
w(130,2,5,737)
r(129,8,5,737)
r(130,2,5,737)
w(128,7,5,743)
w(131,3,5,743)
w(130,4,5,743)
r(131,3,5,743)
w(131,4,5,743)
r(131,4,5,743)
r(132,0,8,745)
r(130,2,8,745)
r(130,2,8,745)
w(132,1,8,745)
r(132,1,8,745)
r(132,1,9,748)
w(132,2,9,748)
w(132,3,9,748)
w(132,4,9,748)
w(132,5,9,748)
r(130,4,9,748)
w(130,7,9,748)
w(130,8,9,748)
r(132,1,4,749)
r(132,1,4,749)
w(124,4,4,749)
r(132,1,4,749)
w(132,6,4,751)
r(130,8,4,751)
r(130,8,4,751)
r(132,6,4,751)
r(130,8,7,754)
w(133,1,7,754)
w(134,1,7,754)
w(134,2,7,754)
w(132,7,7,754)
r(134,2,4,763)
r(135,0,4,763)
r(134,2,4,763)
w(134,4,4,763)
w(135,2,8,765)
w(135,3,8,765)
r(133,1,8,765)
r(134,2,8,765)
r(134,2,8,765)
w(133,3,8,765)
w(135,4,8,765)
r(134,4,6,772)
r(135,4,6,772)
w(135,7,6,772)
w(135,8,6,772)
